ID,age,gender,sexualorientation,edu,judge_pic,judge_outfit,judge_job,judge_born,judge_live,judge_car,judge_uni,judge_diet,judge_drink,judge_teeth,judge_posts,judge_grammar,judge_sparetime,judge_total,onenight,friendwb,datingsites,firstdates,seconddates,love,age_virginity,sex_year,sexparters_year,sexparters_life,cheat,whitelie_age,whitelie_divorce,whitelie_kids,whitelie_live,whitelie_job,whitelie_finance,whitelie_interest,whitelie_sexhistory,whitelie_datehistory,whitelie_total
4327,23,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,,NA,NA,NA,1,1,0,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
4338,64,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,,yes,yes,1,1,1,3,21,0,NA,NA,No,0,0,0,0,0,0,0,0,0,0
4341,44,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,4,1,1,4,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,1,1,4
4354,29,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,no,no,NA,3,3,5,29,7,5,5,"Yes, I've committed sexual infidelity",0,0,0,1,0,0,0,0,0,1
4357,49,1,0,3,1,1,1,0,0,0,1,0,0,1,0,1,1,,no,no,NA,1,1,4,23,0,NA,2,No,0,0,0,0,0,0,1,0,0,1
4360,50,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,2,4,4,2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
4362,40,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,,no,no,2,22,5,1,20,27,2,30,No,1,0,0,0,0,0,0,0,0,1
4363,22,1,0,2,1,1,1,0,0,0,1,0,0,1,1,1,1,,yes,yes,0,1,1,0,21,10,4,4,"Yes, I've committed both sexual and emotional infidelity",0,0,0,0,0,0,0,1,1,2
4365,33,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,1,2,2,2,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,1
4366,27,1,0,2,0,1,0,1,1,1,1,0,1,0,1,1,0,,no,no,NA,1,1,1,27,0,NA,1,No,0,0,0,0,0,1,0,0,1,2
4369,56,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,,no,yes,2,5,11,4,17,20,1,9,No,0,0,0,0,0,0,0,0,0,0
4384,33,1,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,,NA,NA,0,1,1,2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
4393,28,0,0,2,1,1,1,0,1,1,1,1,1,1,1,1,1,,NA,NA,NA,3,2,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
4395,49,1,0,3,1,1,0,0,0,0,0,0,0,0,1,0,1,,yes,yes,NA,4,4,8,15,15,3,20,"Yes, I've committed sexual infidelity",1,0,1,0,0,0,0,0,0,2
4397,81,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,,yes,no,NA,3,2,4,17,2,2,10,"Yes, I've committed sexual infidelity",0,0,0,0,0,0,0,1,1,2
4399,32,1,0,2,1,1,1,1,1,1,0,1,1,1,1,1,1,,yes,yes,1,8,5,2,17,79,2,NA,"Yes, I've committed sexual infidelity",0,0,0,0,0,1,1,1,1,4
4402,61,0,0,3,1,0,1,0,0,0,0,0,0,1,1,0,1,,yes,yes,1,4,3,4,16,6,2,15,"Yes, I've committed sexual infidelity",1,1,1,1,1,1,1,0,0,7
4404,32,1,0,2,1,1,1,0,0,0,0,0,0,1,1,1,1,,yes,yes,2,4,4,1,17,3,2,10,"Yes, I've committed emotional infidelity",0,0,0,0,0,0,0,0,0,0
4406,48,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
4407,49,0,1,2,1,0,0,0,0,0,0,0,0,0,1,1,0,,yes,no,NA,5,1,4,19,24,6,11,No,0,0,0,0,0,0,0,0,0,0
4409,31,0,1,2,1,0,0,0,0,0,0,1,0,0,0,1,1,,no,no,1,3,3,3,22,15,1,3,No,0,0,0,0,0,0,0,0,0,0
4411,82,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,1
4420,48,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,yes,no,NA,4,2,2,Prefer not to answer,NA,2,NA,No,0,0,0,0,0,0,0,0,0,0
4421,29,1,0,2,1,1,0,0,0,0,0,0,0,0,1,1,1,,yes,yes,0,1,1,1,22,0,NA,7,No,0,0,0,0,0,0,0,0,0,0
4428,73,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,,yes,no,0,1,1,0,17,30,2,9,No,0,0,0,0,0,0,0,0,0,0
4429,61,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,,no,no,NA,1,1,3,14,361,1,4,"Yes, I've committed emotional infidelity",0,0,0,0,0,0,0,0,0,0
4430,67,1,0,2,0,0,0,0,0,1,0,0,1,1,0,0,0,,no,no,NA,1,1,1,21,0,NA,4,"Yes, I've committed sexual infidelity",1,0,0,1,0,1,0,1,1,5
4431,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,yes,no,NA,1,1,2,21,0,NA,8,"Yes, I've committed sexual infidelity",0,0,0,0,0,0,0,0,0,0
4432,33,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,,yes,yes,2,7,5,3,19,18,6,120,"Yes, I've committed sexual infidelity",0,0,0,0,0,0,0,0,0,0
4433,45,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,,NA,NA,0,1,1,2,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,1
4436,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,no,no,NA,1,1,0,20,0,NA,2,No,0,0,0,0,0,0,0,0,0,0
4439,71,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,,no,no,2,1,3,1,24,0,NA,4,No,0,0,0,0,0,0,0,0,0,0
4442,51,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,1
4445,48,1,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,,no,no,NA,1,1,2,23,0,NA,1,No,0,0,0,0,0,0,0,0,0,0
4446,47,1,0,2,1,1,1,0,0,0,0,0,1,1,0,1,0,,no,no,2,11,6,3,21,4,1,9,No,0,0,0,0,0,0,0,0,0,0
4449,58,1,0,2,1,0,0,0,0,0,0,0,0,1,0,1,0,,NA,NA,0,2,1,4,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,1
4450,53,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,,no,no,1,1,1,2,17,0,NA,7,No,0,0,0,0,0,0,0,0,0,0
4462,72,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,,yes,yes,NA,1,1,5,16,2,2,15,"Yes, I've committed sexual infidelity",0,0,0,0,0,0,0,0,0,0
4467,69,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,1,,yes,yes,1,4,2,2,16,36,2,17,"Yes, I've committed sexual infidelity",0,0,0,0,0,1,0,0,1,2
4475,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no,no,NA,1,2,2,17,348,1,4,No,0,0,0,0,0,0,0,0,0,0
4481,75,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,,no,no,NA,1,1,3,16,240,1,7,"Yes, I've committed sexual infidelity",0,0,0,0,0,0,0,0,0,0
4482,61,0,1,3,1,1,0,0,1,0,1,0,1,1,1,1,1,,NA,NA,NA,22,8,5,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
4483,32,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,no,yes,1,4,2,1,16,4,2,5,"Yes, I've committed sexual infidelity",0,0,0,0,0,0,1,0,0,1
4495,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,yes,no,NA,1,1,2,24,0,NA,NA,No,0,0,0,0,0,1,0,0,0,1
4496,55,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
4503,41,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,yes,no,0,1,1,3,27,0,NA,4,No,0,0,0,0,0,0,0,0,0,0
4506,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no,no,3,1,1,3,25,0,NA,4,No,0,0,0,0,0,0,0,0,0,0
4516,39,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,,no,no,1,1,1,4,15,NA,1,7,"Yes, I've committed sexual infidelity",0,0,0,0,0,0,0,0,0,0
4521,31,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,,yes,yes,NA,1,1,4,15,0,NA,4,No,0,0,0,0,0,0,0,0,0,0
4524,23,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,no,yes,NA,3,3,1,20,64,2,2,No,0,0,0,0,0,0,0,0,0,0
4528,70,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,no,no,NA,1,1,2,15,0,NA,NA,"Yes, I've committed emotional infidelity",0,0,0,0,0,1,0,0,0,1
4531,46,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,,yes,no,NA,1,1,1,18,0,NA,5,No,0,0,0,0,0,0,0,0,0,0
4534,66,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,,yes,no,NA,1,2,2,24,0,NA,12,No,0,0,0,0,0,0,0,0,0,0
4543,37,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,1,2
4544,19,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,,NA,NA,NA,1,1,0,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
4546,61,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,yes,yes,2,2,2,2,15,15,1,13,No,0,0,0,0,0,0,0,0,0,0
4567,58,0,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,,yes,yes,1,4,1,3,19,20,2,15,"Yes, I've committed sexual infidelity",0,0,0,0,0,0,0,0,0,0
4586,32,0,0,3,1,0,0,1,1,1,1,1,0,1,1,1,1,,yes,yes,NA,1,1,1,15,1,1,NA,"Yes, I've committed both sexual and emotional infidelity",0,0,0,0,0,0,0,0,0,0
4600,47,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,,yes,yes,NA,1,1,2,17,35,1,25,"Yes, I've committed both sexual and emotional infidelity",0,0,0,0,0,1,0,1,1,3
4601,50,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,no,no,NA,1,1,2,45,0,NA,1,No,0,0,0,0,0,0,0,0,0,0
4612,28,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,1,,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
4614,21,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,,no,yes,2,3,3,2,20,4,2,3,No,0,0,0,0,0,1,0,0,1,2
4628,80,0,0,2,1,0,0,0,0,0,0,0,1,0,1,1,0,,NA,NA,0,3,1,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
4638,62,0,1,2,0,0,1,0,1,0,0,1,0,0,0,1,1,,no,yes,NA,4,3,2,17,20,4,30,"Yes, I've committed sexual infidelity",0,0,0,0,0,0,0,0,0,0
4647,18,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,,NA,NA,1,1,1,1,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,0,1,1,2
4651,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,yes,no,0,1,1,3,18,0,NA,3,No,0,0,0,0,0,0,0,0,1,1
4655,55,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,,yes,yes,NA,2,2,4,19,7,1,10,No,0,0,0,0,0,0,0,1,1,2
4656,64,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,,yes,yes,NA,3,3,6,14,18,2,12,"Yes, I've committed sexual infidelity",1,0,0,0,0,0,0,0,1,2
4661,49,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
4662,64,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,1,1,1,9,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
4664,36,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,1,1,0,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
4666,42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,1,1,1,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
4672,22,1,0,2,1,1,1,0,0,1,1,0,0,1,1,1,0,,yes,yes,2,4,2,1,16,50,6,24,No,0,0,0,0,0,0,0,1,0,1
4674,66,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,,NA,NA,NA,1,1,2,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
4675,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,1,1,1,2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
4680,22,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,1,1,1,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,1,0,1,2
4685,22,1,0,2,1,0,1,0,0,0,1,1,0,0,1,1,0,,no,no,1,2,2,0,22,1,1,1,No,0,0,0,0,0,0,0,1,1,2
4707,38,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,no,no,NA,1,1,0,38,0,NA,0,No,0,0,0,0,0,1,0,0,0,1
4716,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,0,1,1,2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
4723,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
4724,19,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,,NA,NA,0,1,1,0,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
4731,69,1,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,,yes,yes,NA,1,1,1,18,0,NA,20,No,0,0,0,0,0,1,0,0,0,1
4740,20,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1,1,,no,no,1,3,1,2,18,3,1,4,No,0,0,0,0,0,0,0,0,0,0
4748,20,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,no,yes,1,8,3,2,15,174,3,8,"Yes, I've committed emotional infidelity",0,0,0,0,1,1,1,0,0,3
4750,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
4765,68,1,0,2,1,0,0,0,0,0,0,1,1,1,0,1,0,,yes,yes,NA,1,1,2,18,0,NA,15,"Yes, I've committed both sexual and emotional infidelity",0,0,0,0,0,0,0,1,0,1
4767,56,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,,no,no,NA,1,1,1,20,0,NA,4,No,0,0,0,0,0,0,0,0,0,0
4771,24,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,,NA,NA,NA,4,3,0,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
4774,21,1,2,1,1,0,0,0,0,1,0,0,0,0,1,0,1,,no,no,NA,2,2,2,20,10,1,1,No,0,0,0,0,0,0,0,1,1,2
4776,22,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,,NA,NA,0,3,1,1,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
4780,51,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,yes,yes,NA,1,1,1,16,0,NA,4,No,0,0,0,0,0,0,0,0,0,0
4786,42,1,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
4787,21,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,1,1,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,1
4792,24,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,no,yes,3,1,1,2,18,0,NA,3,"Yes, I've committed both sexual and emotional infidelity",0,0,0,0,0,0,0,0,0,0
4793,19,1,2,1,0,1,0,0,0,0,0,0,0,0,1,0,1,,NA,NA,2,1,1,0,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
4797,23,1,0,2,1,1,1,0,0,1,1,0,0,1,1,1,1,,no,no,0,1,1,1,20,30,1,4,No,0,0,0,0,0,0,0,0,0,0
4805,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no,no,NA,1,1,0,19,0,NA,4,No,0,0,0,0,0,0,0,0,0,0
4807,36,1,2,1,0,0,0,0,0,0,0,0,1,0,0,1,1,,no,no,NA,1,1,0,36,4,1,NA,No,0,0,0,0,0,0,0,0,0,0
4808,23,1,0,2,0,1,1,0,0,0,1,1,0,1,1,1,1,,no,yes,0,2,1,2,22,5,2,2,No,0,0,0,0,0,0,0,1,1,2
4810,62,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,,yes,yes,NA,1,1,5,18,0,NA,75,No,0,0,0,0,0,0,0,0,0,0
4815,23,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,,NA,NA,NA,1,1,0,Still a virgin,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,1
4821,49,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,,no,yes,NA,1,1,3,17,0,NA,3,No,0,0,0,0,0,0,0,0,0,0
4830,64,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,,no,no,1,1,1,2,21,0,NA,10,No,0,0,0,0,0,0,0,0,0,0
4831,48,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,no,no,0,1,1,3,18,0,NA,5,No,0,0,0,0,0,0,0,0,0,0
4836,64,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,,no,no,0,2,2,1,20,1,1,NA,No,1,0,0,0,0,0,0,0,0,1
4847,57,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,,no,yes,NA,1,1,2,16,0,NA,3,"Yes, I've committed sexual infidelity",0,0,0,1,0,1,0,1,1,4
4848,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no,yes,2,1,1,5,15,0,NA,0,No,0,0,0,0,0,0,0,0,0,0
4849,55,0,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,,NA,NA,1,1,1,0,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
4855,58,1,0,NA,1,1,0,0,0,0,0,1,1,1,0,0,0,,yes,yes,3,2,1,5,18,0,NA,NA,"Yes, I've committed emotional infidelity",0,0,0,0,0,0,0,0,0,0
4867,46,1,0,2,1,0,0,0,0,1,0,0,0,0,1,0,1,,no,no,2,2,2,2,13 & under,10,1,9,No,0,0,0,0,0,0,0,0,0,0
4870,60,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,,yes,yes,1,1,1,3,16,0,NA,20,"Yes, I've committed both sexual and emotional infidelity",0,0,0,0,0,0,0,1,1,2
4878,51,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1,1,,no,no,2,19,11,3,18,12,3,10,No,0,0,0,0,0,1,0,1,0,2
4883,41,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,yes,yes,3,3,2,3,25,3,1,8,"Yes, I've committed sexual infidelity",0,0,0,0,0,0,0,0,0,0
4890,80,0,0,3,0,0,0,0,1,0,0,1,0,0,0,1,0,,yes,yes,0,2,2,2,19,6,1,30,"Yes, I've committed sexual infidelity",0,0,0,0,0,0,0,0,0,0
4904,68,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,,no,no,NA,1,1,2,19,3,0,4,No,0,0,0,0,0,0,0,0,0,0
4905,28,0,0,2,0,0,1,0,0,0,0,1,0,1,0,0,0,,no,no,NA,3,4,1,16,5,1,2,"Yes, I've committed sexual infidelity",0,1,0,0,0,0,0,0,0,1
4916,60,1,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,,NA,NA,0,1,1,2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
4919,64,0,1,3,0,0,1,0,1,0,1,0,0,0,1,1,1,,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
4924,53,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,,yes,yes,3,1,1,5,18,0,NA,NA,No,0,0,0,0,0,0,0,0,0,0
4928,40,1,0,1,1,0,1,0,0,0,0,1,1,0,1,1,1,,NA,NA,1,1,1,3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
4935,53,1,0,2,1,1,1,0,1,0,0,0,0,0,1,1,0,,NA,NA,NA,1,1,3,NA,NA,NA,NA,NA,0,0,0,1,0,1,0,0,0,2
4940,58,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
4943,52,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,yes,yes,0,4,3,3,19,0,NA,NA,"Yes, I've committed emotional infidelity",0,0,0,0,0,0,0,0,0,0
4947,46,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,,no,no,NA,1,1,3,17,0,NA,5,No,0,0,0,1,0,0,1,0,0,2
4949,30,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,,no,no,3,6,6,2,20,7,5,3,"Yes, I've committed sexual infidelity",1,0,0,0,0,0,0,1,0,2
4953,51,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
4964,66,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,,no,no,0,1,1,3,15,0,NA,5,No,0,0,0,0,0,1,0,1,0,2
4969,61,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
4972,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no,no,NA,1,1,2,18,0,NA,1,No,0,0,0,0,0,0,0,0,1,1
4977,70,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,no,yes,NA,3,3,3,21,0,NA,20,No,0,0,0,0,0,0,0,1,1,2
4979,58,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,no,yes,0,1,1,4,40,1,1,2,"Yes, I've committed emotional infidelity",0,0,0,0,0,0,0,0,0,0
4980,58,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,,yes,yes,NA,1,1,2,16,0,NA,20,"Yes, I've committed emotional infidelity",0,0,0,0,0,0,0,0,0,0
4983,39,1,0,2,0,1,0,0,0,0,0,0,0,1,1,0,0,,yes,no,NA,1,1,0,16,2,0,10,No,0,0,0,0,0,1,0,1,0,2
5004,65,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,,no,no,NA,1,1,2,22,0,NA,5,No,1,0,0,1,1,1,1,1,1,7
5007,27,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
5010,27,1,0,2,0,0,0,0,0,0,0,0,1,0,1,1,1,,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,1,2
5015,20,1,2,2,1,1,0,0,0,0,0,0,0,0,1,1,1,,NA,NA,0,1,1,1,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
5019,24,1,0,2,0,0,1,0,0,0,1,0,0,0,1,0,1,,NA,NA,1,4,3,0,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,0,1,1,2
5022,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,1,1,1,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
5025,25,1,0,3,1,0,1,0,0,0,0,0,0,0,1,0,0,,NA,NA,1,1,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,1
5030,28,1,0,2,1,1,1,0,0,0,1,0,0,0,1,1,0,,NA,NA,1,2,2,0,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,1
5035,20,1,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,,NA,NA,1,3,5,0,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,1
5043,29,1,0,3,1,1,1,0,1,1,1,0,1,1,1,1,1,,yes,yes,1,1,1,1,18,12,1,4,No,0,0,0,0,0,0,0,0,0,0
5049,29,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,1
5053,27,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,,no,no,NA,2,1,0,25,0,NA,NA,No,0,0,0,0,0,0,0,1,1,2
5055,29,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,0,1,1,3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
5056,24,1,0,2,1,1,0,0,0,0,1,1,0,0,1,0,0,,yes,yes,0,9,8,3,17,17,6,18,No,0,0,0,0,0,0,0,0,1,1
5070,26,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,,NA,NA,NA,1,1,0,Still a virgin,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0
5076,24,1,0,2,1,1,1,1,1,0,1,1,1,0,1,1,1,,yes,yes,0,4,3,2,24,10,1,1,"Yes, I've committed sexual infidelity",0,0,0,0,0,0,0,0,0,0
5078,25,1,0,2,1,1,1,0,0,0,0,0,0,1,1,1,0,,no,yes,3,2,2,2,19,17,1,4,No,0,0,0,0,0,0,1,0,1,2
5079,29,1,0,3,0,0,0,0,0,0,0,1,0,0,1,1,1,,no,no,NA,1,1,0,18,0,NA,3,No,0,0,0,0,0,0,0,0,0,0
5084,26,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,,NA,NA,NA,1,1,2,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,1,2
5089,28,1,0,3,0,0,1,0,1,1,0,0,0,1,1,1,0,,yes,no,1,4,2,0,18,2,1,2,No,0,0,0,0,0,0,0,1,1,2
5091,29,1,0,2,1,1,0,0,1,0,0,0,1,0,0,0,0,,NA,NA,1,1,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,1,2
5094,28,1,0,3,1,1,1,0,0,1,0,1,1,1,1,1,1,,yes,no,0,1,1,0,15,0,NA,6,"Yes, I've committed sexual infidelity",0,0,0,0,0,0,1,0,1,2
